,date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster,pattern
119,2016-04-29,159.12,159.6,155.76,159.36,157.68,154.68,221.16,273.24,329.5866666666667,385.93333333333334,442.28,498.62666666666667,554.9733333333334,611.3199999999999,667.6666666666666,724.0133333333333,780.36,712.8,348.24,257.04,205.2,183.6,165.84,154.32,0,low_base_low_peak
120,2016-04-30,145.08,147.24,147.36,147.48,146.28,147.48,191.4,168.0,213.96,204.36,222.6,224.04,195.6,209.52,219.96,176.52,215.4,201.6,205.8,191.64,196.56,155.64,154.2,154.32,0,low_base_low_peak
121,2016-05-01,161.28,137.76,144.72,143.16,139.8,146.52,202.56,154.56,175.8,179.16,183.72,188.64,178.56,185.64,176.64,179.88,175.8,172.92,199.68,187.44,183.36,162.84,148.32,148.2,0,low_base_low_peak
122,2016-05-02,161.28,147.48,145.08,141.6,145.8,147.24,192.84,160.56,262.32,274.2,252.36,264.84,276.96,288.84,301.56,263.16,267.72,206.16,204.72,192.36,183.36,152.4,153.12,149.04,0,low_base_low_peak
123,2016-05-03,164.52,150.0,148.2,142.56,145.2,144.72,213.6,245.4,705.0,796.32,800.64,867.6,812.64,730.44,738.84,737.88,769.68,738.84,389.16,295.68,256.32,202.92,169.44,161.52,1,low_base_high_peak
124,2016-05-04,173.52,164.52,156.48,157.68,150.24,159.96,213.84,269.16,734.88,816.84,852.96,880.8,872.04,789.24,839.16,814.08,792.72,724.56,417.84,320.16,272.04,224.64,219.24,202.32,1,low_base_high_peak
125,2016-05-05,206.4,197.88,191.76,202.68,195.96,196.44,258.12,290.28,760.32,812.76,853.2,867.0,894.0,802.68,791.88,797.28,785.64,716.52,418.8,292.56,240.0,222.0,164.76,165.0,1,low_base_high_peak
126,2016-05-06,168.12,184.56,165.72,153.12,155.28,148.56,225.0,214.68,759.6,873.24,949.92,1018.32,980.28,917.4,892.56,865.68,898.08,749.04,419.76,307.44,243.36,193.6,165.12,163.68,1,low_base_high_peak
127,2016-05-07,146.64,153.12,157.44,157.56,158.88,152.88,255.84,176.64,233.88,282.84,269.52,262.92,272.28,313.32,279.12,275.28,267.96,235.08,266.16,215.16,202.92,185.04,169.44,158.88,0,low_base_low_peak
128,2016-05-08,178.56,162.48,164.76,171.72,163.8,159.12,221.52,174.72,190.44,204.36,213.36,196.44,207.72,194.04,220.92,238.68,209.76,209.04,227.16,228.24,217.08,173.16,167.28,165.72,0,low_base_low_peak
129,2016-05-09,169.08,161.4,157.92,159.84,155.76,164.52,228.48,263.76,714.36,839.28,764.52,822.72,805.68,769.44,762.6,754.68,771.36,733.08,406.8,285.36,235.68,189.12,165.96,175.8,1,low_base_high_peak
130,2016-05-10,174.36,166.56,170.52,157.44,170.52,162.36,226.92,248.16,670.68,788.4,699.36,813.96,771.0,708.48,776.16,752.52,706.92,659.76,473.88,418.92,283.8,201.96,191.88,183.0,1,low_base_high_peak
131,2016-05-11,183.36,170.4,169.2,163.32,166.56,160.56,237.48,242.64,709.44,775.56,782.76,802.08,789.6,732.12,762.12,801.36,771.6,735.12,550.56,370.44,293.88,191.4,187.56,159.72,1,low_base_high_peak
132,2016-05-12,166.32,161.4,158.76,155.04,158.76,158.88,239.16,221.64,594.0,800.04,753.6,808.44,799.56,712.32,811.68,785.4,766.92,627.72,407.04,299.4,240.36,185.4,155.28,154.44,1,low_base_high_peak
133,2016-05-13,162.24,155.64,148.8,148.56,151.44,154.44,211.56,253.2,678.12,731.64,736.08,799.92,814.32,797.4,759.72,760.68,703.68,580.56,422.52,277.2,258.72,202.92,192.96,163.32,1,low_base_high_peak
134,2016-05-14,165.96,166.68,158.04,159.12,153.36,157.56,210.12,183.84,203.52,232.08,204.48,204.48,222.6,224.28,208.08,222.12,222.84,229.44,213.24,197.64,199.2,180.72,164.88,157.56,0,low_base_low_peak
135,2016-05-15,179.52,157.68,154.32,159.48,148.44,150.12,215.04,174.0,196.32,193.2,206.76,199.92,206.64,201.6,224.16,211.2,202.56,212.04,217.08,211.56,211.92,178.92,170.28,164.52,0,low_base_low_peak
136,2016-05-16,180.72,159.6,165.0,161.16,156.96,158.76,244.08,277.2,629.64,783.36,712.56,791.28,791.16,673.56,805.44,734.16,736.68,686.64,412.8,294.6,292.32,201.24,181.32,165.0,1,low_base_high_peak
137,2016-05-17,172.44,155.04,157.08,155.04,146.52,157.68,225.48,316.2,659.4,719.52,769.56,774.84,776.28,713.04,716.76,747.0,688.44,654.72,432.24,335.4,230.16,211.92,182.88,176.4,1,low_base_high_peak
138,2016-05-18,170.4,177.48,159.72,171.6,165.12,166.56,227.76,296.88,672.72,708.6,722.52,784.92,769.08,690.6,726.84,680.76,687.12,643.32,442.8,287.16,255.12,192.6,167.64,185.16,1,low_base_high_peak
